Personen	NN	Person
Sie	PPER	Sie
sie	PPER	sie
sehen	VVINF	sehen
?	$.	?
GUSTE	NE	Guste
geht	VVFIN	gehen
an	APPR	an
die	ART	die
Thüre	NN	Thüre
.	$.	.
Hinten	ADV	hinten
nach	APPR	nach
dem	ART	die
Hofe	NN	Hof
heraus	PTKVZ	heraus
?	$.	?
Richtig	ADJD	richtig
,	$,	,
das	PDS	die
sind	VAFIN	sein
eben	ADV	eben
so	ADV	so
ein	ART	eine
paar	PIAT	paar
kleine	ADJA	klein
Löcher	NN	Loch
,	$,	,
wie	KOUS	wie
bei	APPR	bei
uns	PPER	wir
im	APPRART	in
ersten	ADJA	erst
Stock	NN	Stock
,	$,	,
die	PRELS	die
wir	PPER	wir
zu	APPR	zu
Vorrathskammern	NN	Vorrathskammern
brauchen	VVINF	brauchen
.	$.	.
Und	KON	und
hier	ADV	hier
unter	APPR	unter
der	ART	die
Dachrinne	NN	Dachrinne
muß	VMFIN	müssen
es	PPER	es
ja	ADV	ja
feucht	ADJD	feucht
sein	VAINF	sein
?	$.	?
EDMUND	NE	Edmund
immer	ADV	immer
schüchtern	ADJD	schüchtern
.	$.	.
Ein	ART	eine
wenig	PIAT	wenige
feucht	ADJD	feucht
ist	VAFIN	sein
es	PPER	es
wol	ADJD	wol
!	$.	!
GUSTE	NE	Guste
.	$.	.
Aber	KON	aber
Sie	PPER	Sie
haben	VAFIN	haben
ja	ADV	ja
gute	ADJA	gut
Zimmer	NN	Zimmer
nach	APPR	nach
vorn	ADV	vorn
hinaus	PTKVZ	hinaus
?	$.	?
EDMUND	NE	Edmund
.	$.	.
Ja	PTKANT	ja
,	$,	,
in	APPR	in
dem	PRELS	die
einen	PIS	eine
schläft	VVFIN	schlafen
der	ART	die
Herr	NN	Herr
Professor	NN	Professor
,	$,	,
das	ART	die
zweite	ADJA	zweit
ist	VAFIN	sein
Bibliothek	NN	Bibliothek
,	$,	,
in	APPR	in
dem	ART	die
dritten	ADJA	dritt
wird	VAFIN	werden
Privatunterricht	NN	Privatunterricht
gegeben	VVPP	geben
.	$.	.
GUSTE	ADJD	GUSTE
höhnisch	ADJD	höhnisch
.	$.	.
So	ADV	so
?	$.	?
Und	KON	und
die	ART	die
Frau	NN	Frau
soll	VMFIN	sollen
hinten	ADV	hinten
nach	APPR	nach
dem	ART	die
Hofe	NN	Hof
hinaus	ADV	hinaus
wohnen	VVINF	wohnen
?	$.	?
EDMUND	NE	Edmund
.	$.	.
Ja	PTKANT	ja
;	$.	;
früher	ADV	früher
habe	VAFIN	haben
ich	PPER	ich
da	ADV	da
geschlafen	VVPP	schlafen
,	$,	,
ich	PPER	ich
komme	VVFIN	kommen
jetzt	ADV	jetzt
eine	ART	eine
Treppe	NN	Treppe
höher	ADJD	hoch
;	$.	;
der	ART	die
Herr	NN	Herr
Professor	NN	Professor
liebt	VVFIN	lieben
keine	PIAT	keine
großen	ADJA	groß
Veränderungen	NN	Veränderung
im	APPRART	in
Haushalte	NN	Haushalt
.	$.	.
GUSTE	NE	Guste
.	$.	.
So	ADV	so
?	$.	?
Nun	ADV	nun
das	PDS	die
wird	VAFIN	werden
sich	PRF	sich
finden	VVINF	finden
!	$.	!
HAHNENSPORN	NN	HAHNENSPORN
für	APPR	für
sich	PRF	sich
.	$.	.
Da	ADV	da
haben	VAFIN	haben
wir	PPER	wir
's	PPER	es
,	$,	,
die	PDS	die
ist	VAFIN	sein
noch	ADV	noch
nicht	PTKNEG	nicht
einmal	ADV	einmal
die	ART	die
Frau	NN	Frau
und	KON	und
es	PPER	es
geht	VVFIN	gehen
schon	ADV	schon
los	ADJD	los
!	$.	!
GUSTE	ADJD	GUSTE
die	ART	die
Zimmer	NN	Zimmer
musternd	ADJD	musternd
.	$.	.
Und	KON	und
hier	ADV	hier
soll	VMFIN	sollen
die	ART	die
junge	ADJA	jung
Frau	NN	Frau
wohnen	VVFIN	wohnen
?	$.	?
Da	ADV	da
ist	VAFIN	sein
ja	ADV	ja
nicht	PTKNEG	nicht
einmal	ADV	einmal
ein	ART	eine
Teppich	NN	Teppich
vor	APPR	vor
dem	ART	die
Bette	NN	Bett
,	$,	,
und	KON	und
–	ADJA	–
nein	PTKANT	nein
es	PPER	es
ist	VAFIN	sein
zu	PTKA	zu
arg	ADJD	arg
,	$,	,
kein	PIAT	keine
Sopha	NN	Sopha
–	ADJD	–
und	KON	und
–	ADJD	–
wahrhaftig	ADJD	wahrhaftig
in	APPR	in
beiden	PIAT	beide
Zimmern	NN	Zimmer
kein	PIAT	keine
Spiegel	NN	Spiegel
!	$.	!
HAHNENSPORN	NN	HAHNENSPORN
für	APPR	für
sich	PRF	sich
.	$.	.
Ich	PPER	ich
habe	VAFIN	haben
es	PPER	es
ja	ADV	ja
gedacht	VVPP	denken|gedenken
,	$,	,
das	ART	die
Haus	NN	Haus
wird	VAFIN	werden
auf	APPR	auf
den	ART	die
Kopf	NN	Kopf
gestellt	VVPP	stellen
,	$,	,
wenn	KOUS	wenn
die	ART	die
Weiber	NN	Weib
kommen	VVINF	kommen
!	$.	!
EDMUND	NN	EDMUND
verlegen	VVINF	verlegen
.	$.	.
Ja	PTKANT	ja
ich	PPER	ich
bin	VAFIN	sein
unschuldig	ADJD	unschuldig
,	$,	,
ich	PPER	ich
weiß	VVFIN	wissen
ja	ADV	ja
nicht	PTKNEG	nicht
–	ADJA	–
GUSTE	NE	Guste
ärgerlich	ADJD	ärgerlich
.	$.	.
Sie	PPER	Sie
wissen	VVFIN	wissen
auch	ADV	auch
verdammt	ADJD	verdammt
wenig	PIS	wenige
.	$.	.
Ist	VAFIN	sein
denn	ADV	denn
schon	ADV	schon
ein	ART	eine
Mädchen	NN	Mädchen
gemiethet	VVPP	gemiethet
?	$.	?
EDMUND	NE	Edmund
.	$.	.
Nein	PTKANT	nein
,	$,	,
das	PRELS	die
will	VMFIN	wollen
der	ART	die
Herr	NN	Herr
Professor	NN	Professor
nicht	PTKNEG	nicht
.	$.	.
GUSTE	NE	Guste
schlägt	VVFIN	schlagen
die	ART	die
Hände	NN	Hand
zusammen	PTKVZ	zusammen
.	$.	.
Das	PDS	die
will	VMFIN	wollen
der	ART	die
Herr	NN	Herr
Professor	NN	Professor
nicht	PTKNEG	nicht
?	$.	?
HAHNENSPORN	NN	HAHNENSPORN
für	APPR	für
sich	PRF	sich
.	$.	.
Erst	ADV	erst
eine	ART	eine
Frau	NN	Frau
,	$,	,
nun	ADV	nun
auch	ADV	auch
schon	ADV	schon
ein	ART	eine
Mädchen	NN	Mädchen
;	$.	;
das	PDS	die
gibt	VVFIN	geben
eine	ART	eine
ganze	ADJA	ganz
Colonie	NN	Colonie
von	APPR	von
Weibern	NN	Weib
.	$.	.
Ich	PPER	ich
ziehe	VVFIN	zeihen|ziehen
ab	PTKVZ	ab
.	$.	.
GUSTE	NE	Guste
.	$.	.
Aber	KON	aber
um	APPR	um
alles	PIS	alle
in	APPR	in
der	ART	die
Welt	NN	Welt
was	PIS	was
denkt	VVFIN	denken
denn	KON	denn
der	ART	die
Herr	NN	Herr
Professor	NN	Professor
?	$.	?
EDMUND	NE	Edmund
.	$.	.
Er	PPER	er
will	VMFIN	wollen
durch	APPR	durch
seine	PPOSAT	sein
Heirath	NN	Heirath
durchaus	ADV	durchaus
keine	PIAT	keine
Veränderung	NN	Veränderung
in	APPR	in
seiner	PPOSAT	sein
Lebensweise	NN	Lebensweise
haben	VAINF	haben
.	$.	.
Die	ART	die
Hausarbeiten	NN	Hausarbeit
besorgt	ADJD	besorgt
der	ART	die
Wichsier	NN	Wichsier
nach	PTKVZ	nach
wie	KOKOM	wie
vor	ADV	vor
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Besorge	VVFIN	besorgen
ich	PPER	ich
!	$.	!
EDMUND	NE	Edmund
.	$.	.
Den	ART	die
Kaffee	NN	Kaffee
koche	VVFIN	kochen
ich	PPER	ich
nach	ADV	nach
wie	KOKOM	wie
vor	ADV	vor
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Ganz	ADV	ganz
guten	ADJA	gut
Kaffee	NN	Kaffee
.	$.	.
EDMUND	NE	Edmund
.	$.	.
Und	KON	und
das	ART	die
Mittagsessen	NN	Mittagsesse
holt	VVFIN	holen
der	ART	die
Wichsier	NN	Wichsier
aus	APPR	aus
dem	ART	die
Speisehause	NN	Speisehause
wie	KOKOM	wie
bisher	ADV	bisher
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Das	PDS	die
heißt	VVFIN	heißen
eine	ART	eine
Portion	NN	Portion
mehr	ADV	mehr
.	$.	.
GUSTE	ADJD	GUSTE
höhnisch	ADJD	höhnisch
.	$.	.
Wirklich	ADJD	wirklich
?	$.	?
Eine	ART	eine
Portion	NN	Portion
mehr	ADV	mehr
?	$.	?
Ich	PPER	ich
dachte	VVFIN	denken
schon	ADV	schon
die	ART	die
Frau	NN	Frau
sollte	VMFIN	sollen
essen	VVFIN	essen
was	PIS	was
übrig	ADJD	übrig
bleibt	VVFIN	bleiben
;	$.	;
zu	APPR	zu
euren	PPOSAT	euer
übrigen	ADJA	übrig
Einrichtungen	NN	Einrichtung
hätte	VAFIN	haben
das	PDS	die
ganz	ADV	ganz
gut	ADJD	gut
gepaßt	VVPP	passen
.	$.	.
EDMUND	NE	Edmund
.	$.	.
Aber	ADV	aber
gefällt	VVFIN	gefallen
Ihnen	PPER	Sie
das	PDS	die
nicht	PTKNEG	nicht
?	$.	?
GUSTE	ADJD	GUSTE
höhnisch	ADJD	höhnisch
.	$.	.
O	NN	O
ausnehmend	ADJD	ausnehmend
!	$.	!
Ich	PPER	ich
glaube	VVFIN	glauben
die	ART	die
Gelehrsamkeit	NN	Gelehrsamkeit
hat	VAFIN	haben
euer	PPOSAT	euer
Gehirn	NN	Gehirn
ausgetrocknet	VVPP	austrocknen
.	$.	.
Sagen	VVFIN	sagen
Sie	PPER	Sie
Ihrem	PPOSAT	ihr
Herrn	NN	Herr
Professor	NN	Professor
:	$.	:
wenn	KOUS	wenn
er	PPER	er
heirathen	VVINF	heirathen
wollte	VMFIN	wollen
,	$,	,
sollte	VMFIN	sollen
er	PPER	er
erst	ADV	erst
lernen	VVFIN	lernen
was	PIS	was
einer	ART	eine
Frau	NN	Frau
zukommt	VVFIN	zukommen
!	$.	!
Von	APPR	von
diesem	PDAT	dies
alten	ADJA	alt
Hottentotten	NN	Hottentotte
wundert	VVFIN	wundern
mich	PRF	ich
die	ART	die
Dummheit	NN	Dummheit
nicht	PTKNEG	nicht
,	$,	,
aber	ADV	aber
Ihnen	PPER	Sie
,	$,	,
junger	ADJA	jung
Herr	NN	Herr
,	$,	,
hätte	VAFIN	haben
ich	PPER	ich
mehr	PIAT	mehr
Verstand	NN	Verstand
zugetraut	VVPP	zutrauen
!	$.	!
Die	ART	die
arme	ADJA	arm
Frau	NN	Frau
thut	VVFIN	thut
mir	PPER	ich
leid	ADJD	leid
,	$,	,
die	PRELS	die
euch	PPER	ihr
gelehrten	ADJA	gelehrt
Leuten	NN	Leute
in	APPR	in
die	ART	die
Hände	NN	Hand
geräth	VVPP	geräth
.	$.	.
Wenn	KOUS	wenn
sie	PPER	sie
aber	ADV	aber
nicht	PTKNEG	nicht
geradezu	ADV	geradezu
auf	APPR	auf
den	ART	die
Kopf	NN	Kopf
gefallen	VVPP	fallen|gefallen
ist	VAFIN	sein
,	$,	,
wird	VAFIN	werden
sie	PPER	sie
euch	PPER	ihr
schon	ADV	schon
zurecht	PTKVZ	zurecht
stutzen	VVINF	stutzen
und	KON	und
Ordnung	NN	Ordnung
in	APPR	in
eure	PPOSAT	euer
gelehrte	ADJA	gelehrt
Bude	NN	Bude
bringen	VVINF	bringen
.	$.	.
Ich	PPER	ich
muß	VMFIN	müssen
die	ART	die
Geschichte	NN	Geschichte
nur	ADV	nur
gleich	ADJD	gleich
der	ART	die
Frau	NN	Frau
Majorin	NN	Majorin
erzählen	VVINF	erzählen
;	$.	;
alle	PIAT	alle
Frauen	NN	Frau
aus	APPR	aus
der	ART	die
ganzen	ADJA	ganz
Stadt	NN	Stadt
müssen	VMFIN	müssen
zusammentreten	VVINF	zusammentreten
,	$,	,
um	KOUI	um
diesen	PDAT	dies
Türken	NN	Türke
und	KON	und
Indianern	NN	Indianer
zu	PTKZU	zu
zeigen	VVINF	zeigen
was	PRELS	was
einer	ART	eine
Frau	NN	Frau
gebührt	VVPP	gebühren
.	$.	.
Läuft	VVFIN	laufen
fort	PTKVZ	fort
.	$.	.
EDMUND	NE	Edmund
steckt	VVFIN	stecken
ein	ART	eine
Licht	NN	Licht
an	PTKVZ	an
.	$.	.
Ei	FM	ei
was	PIS	was
ist	VAFIN	sein
die	ART	die
Kammerjungfer	NN	Kammerjungfer
auf	APPR	auf
einmal	ADV	einmal
bös	ADJD	bös
geworden	VAPP	werden
!	$.	!
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Na	ITJ	na
glauben	VVFIN	glauben
Sie	PPER	Sie
mir	PRF	ich
nun	ADV	nun
?	$.	?
Hatte	VAFIN	haben
ich	PPER	ich
nicht	PTKNEG	nicht
Recht	PTKVZ	recht
?	$.	?
Da	ADV	da
haben	VAFIN	haben
Sie	PPER	Sie
gesehen	VVPP	sehen
wie	KOKOM	wie
die	ART	die
Weiber	NN	Weib
sind	VAFIN	sein
.	$.	.
EDMUND	NE	Edmund
.	$.	.
Wenn	KOUS	wenn
auch	ADV	auch
wirklich	ADJD	wirklich
hier	ADV	hier
und	KON	und
da	ADV	da
etwas	ADV	etwas
fehlt	VVFIN	fehlen
,	$,	,
das	PRELS	die
kann	VMFIN	können
man	PIS	man
ja	ADV	ja
nachschaffen	VVFIN	nachschaffen
.	$.	.
Zündet	VVFIN	zünden
eine	ART	eine
Studirlampe	NN	Studirlampe
an	PTKVZ	an
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Als	KON	als
wenn	KOUS	wenn
der	ART	die
Herr	NN	Herr
Professor	NN	Professor
Zeit	NN	Zeit
hätte	VAFIN	haben
sich	PRF	sich
um	APPR	um
alle	PIS	alle
die	ART	die
Lappalien	NN	Lappalie
zu	PTKZU	zu
bekümmern	VVINF	bekümmern
.	$.	.
Ein	ART	eine
Spiegel	NN	Spiegel
?	$.	?
Hä	NE	Hä
?	$.	?
Das	PDS	die
ist	VAFIN	sein
die	ART	die
liebe	ADJA	lieb
Eitelkeit	NN	Eitelkeit
!	$.	!
Ich	PPER	ich
möchte	VMFIN	mögen
wissen	VVINF	wissen
zu	APPR	zu
was	PIS	was
eine	ART	eine
Frau	NN	Frau
einen	ART	eine
Spiegel	NN	Spiegel
braucht	VVFIN	brauchen
!	$.	!
EDMUND	NE	Edmund
.	$.	.
Anfangs	ADV	anfangs
war	VAFIN	sein
das	ART	die
Mädchen	NN	Mädchen
so	ADV	so
sanft	ADJD	sanft
und	KON	und
gut	ADJD	gut
,	$,	,
und	KON	und
auf	APPR	auf
einmal	ADV	einmal
gerieth	VVFIN	gerieth
sie	PPER	sie
so	ADV	so
in	APPR	in
Zorn	NE	Zorn
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Das	PDS	die
sind	VAFIN	sein
eben	ADV	eben
die	ART	die
Launen	NN	Laune
der	ART	die
Weiber	NN	Weib
!	$.	!
Na	ITJ	na
sie	PPER	sie
hat	VAFIN	haben
uns	PPER	wir
wenigstens	ADV	wenigstens
den	ART	die
Koffer	NN	Koffer
wieder	ADV	wieder
in	APPR	in
Ordnung	NN	Ordnung
gebracht	VVPP	bringen
,	$,	,
ich	PPER	ich
will	VMFIN	wollen
ihn	PPER	er
jetzt	ADV	jetzt
hineinsetzen	VVINF	hineinsetzen
.	$.	.
Trägt	VVFIN	tragen
den	ART	die
Koffer	NN	Koffer
rechts	ADV	rechts
ab	PTKVZ	ab
.	$.	.
EDMUND	NE	Edmund
.	$.	.
Das	ART	die
Mädchen	NN	Mädchen
war	VAFIN	sein
ganz	ADV	ganz
hübsch	ADJD	hübsch
,	$,	,
aber	KON	aber
als	KOUS	als
sie	PPER	sie
zornig	ADJD	zornig
wurde	VAFIN	werden
,	$,	,
hätte	VAFIN	haben
ich	PPER	ich
mich	PRF	ich
bald	ADV	bald
gefürchtet	VVPP	fürchten
und	KON	und
ich	PPER	ich
bin	VAFIN	sein
doch	ADV	doch
sonst	ADV	sonst
nicht	PTKNEG	nicht
leicht	ADJD	leicht
bange	ADJD	bange
.	$.	.
Die	ART	die
beiden	PIAT	beide
Stuben	NN	Stube
,	$,	,
wo	PWAV	wo
die	ART	die
Frau	NN	Frau
Professorin	NN	Professorin
wohnen	VVINF	wohnen
soll	VMFIN	sollen
,	$,	,
sind	VAFIN	sein
für	APPR	für
einen	ART	eine
Studenten	NN	Student
eine	ART	eine
prächtige	ADJA	prächtig
Kneipe	NN	Kneipe
,	$,	,
ich	PPER	ich
wünschte	VVFIN	wünschen
mir	PPER	ich
im	APPRART	in
Leben	NN	Leben
keine	PIAT	keine
bessere	ADJA	gut
.	$.	.
Horch	VVIMP	horchen
ein	ART	eine
Wagen	NN	Wagen
!	$.	!
Am	APPRART	an
Fenster	NN	Fenster
.	$.	.
Da	ADV	da
sind	VAFIN	sein
sie	PPER	sie
!	$.	!
Hahnensporn	NN	Hahnensporn
,	$,	,
sie	PPER	sie
sind	VAFIN	sein
da	ADV	da
!	$.	!
HAHNENSPORN	NN	HAHNENSPORN
kommt	VVFIN	kommen
zurück	PTKVZ	zurück
.	$.	.
Sie	PPER	Sie
sind	VAFIN	sein
da	ADV	da
,	$,	,
Gott	NN	Gott
sei	VAFIN	sein
uns	PPER	wir
gnädig	ADJD	gnädig
!	$.	!
EDMUND	NE	Edmund
.	$.	.
Ich	PPER	ich
will	VMFIN	wollen
leuchten	VVINF	leuchten
!	$.	!
Mit	APPR	mit
Licht	NN	Licht
ab	PTKVZ	ab
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Ich	PPER	ich
merke	VVFIN	merken
wie	KOKOM	wie
das	ART	die
Ding	NN	Ding
geht	VVFIN	gehen
,	$,	,
in	APPR	in
vier	CARD	vier
Wochen	NN	Woche
habe	VAFIN	haben
ich	PPER	ich
meinen	PPOSAT	mein
Abschied	NN	Abschied
.	$.	.
Füllt	VVFIN	füllen
sich	PRF	sich
seinen	PPOSAT	sein
Tabaksbeutel	NN	Tabaksbeutel
,	$,	,
den	PRELS	die
er	PPER	er
aus	APPR	aus
der	ART	die
Tasche	NN	Tasche
zieht	VVFIN	zeihen|ziehen
,	$,	,
mit	APPR	mit
Tabak	NN	Tabak
aus	APPR	aus
einem	ART	eine
Kästchen	NN	Kästchen
,	$,	,
das	PRELS	die
auf	APPR	auf
dem	ART	die
Tische	NN	Tisch
links	ADV	links
steht	VVFIN	stehen
.	$.	.
Es	PPER	es
thut	VVFIN	thut
mir	PPER	ich
leid	ADJD	leid
.	$.	.
Ein	ART	eine
guter	ADJA	gut
Herr	NN	Herr
,	$,	,
der	ART	die
Professor	NN	Professor
,	$,	,
pünktlich	ADJD	pünktlich
in	APPR	in
allen	PIAT	alle
Dingen	NN	Ding
,	$,	,
nicht	PTKNEG	nicht
von	APPR	von
vielen	PIAT	viele
Worten	NN	Wort
,	$,	,
ich	PPER	ich
glaube	VVFIN	glauben
ich	PPER	ich
habe	VAFIN	haben
manchmal	ADV	manchmal
in	APPR	in
Monaten	NN	Monat
keine	PIAT	keine
Silbe	NN	Silbe
von	APPR	von
ihm	PPER	er
gehört	VVFIN	gehören
.	$.	.
Und	KON	und
immer	ADV	immer
guten	ADJA	gut
Tabak	NN	Tabak
rauchte	VVFIN	rauchen
er	PPER	er
.	$.	.
Wo	PWAV	wo
werde	VAFIN	werden
ich	PPER	ich
mir	PRF	ich
jetzt	ADV	jetzt
meinen	PPOSAT	mein
Tabaksbeutel	NN	Tabaksbeutel
füllen	VVINF	füllen
können	VMINF	können
,	$,	,
wenn	KOUS	wenn
ich	PPER	ich
hier	ADV	hier
fort	ADV	fort
bin	VAFIN	sein
?	$.	?
Und	KON	und
alles	PIAT	alle
das	PDS	die
einer	ART	eine
Frau	NN	Frau
wegen	APPO	wegen
?	$.	?
Aufgeopfert	VVPP	aufopfern
,	$,	,
hinausgestoßen	VVPP	hinausstoßen
!	$.	!
Es	PPER	es
ist	VAFIN	sein
wirklich	ADJD	wirklich
hart	ADJD	hart
.	$.	.
Wahrhaftig	ADJD	wahrhaftig
es	PPER	es
thut	VVFIN	thut
mir	PPER	ich
leid	ADJD	leid
um	APPR	um
den	ART	die
schönen	ADJA	schön
Dienst	NN	Dienst
.	$.	.
Eine	ART	eine
schlechte	ADJA	schlecht
Einrichtung	NN	Einrichtung
das	ART	die
Heirathen	NN	Heirathen
!	$.	!
Ah	ITJ	ah
da	ADV	da
sind	VAFIN	sein
sie	PPER	sie
!	$.	!
Vierter	ADJA	viert
Auftritt	NN	Auftritt
.	$.	.
Hahnensporn	NN	Hahnensporn
.	$.	.
Otto	NE	Otto
.	$.	.
Antonie	NE	Antonie
.	$.	.
Edmund	NE	Edmund
leuchtend	ADJD	leuchtend
.	$.	.
OTTO	NE	OTTO
im	APPRART	in
schwarzen	ADJA	schwarz
Frack	NN	Frack
,	$,	,
weißen	ADJA	weiß
Halstuch	NN	Halstuch
und	KON	und
weißer	ADJA	weiß
Weste	NN	Weste
,	$,	,
etwas	ADV	etwas
steif	ADJD	steif
in	APPR	in
der	ART	die
Haltung	NN	Haltung
,	$,	,
gemessen	ADJD	gemessen
pedantisch	ADJD	pedantisch
im	APPRART	in
Tone	NN	Ton
,	$,	,
geht	VVFIN	gehen
voraus	PTKVZ	voraus
.	$.	.
ANTONIE	NN	ANTONIE
in	APPR	in
Mantel	NN	Mantel
und	KON	und
Hut	NN	Hut
,	$,	,
reisemäßig	ADJD	reisemäßig
,	$,	,
eine	ART	eine
Reisetasche	NN	Reisetasche
in	APPR	in
der	ART	die
Hand	NN	Hand
folgt	VVFIN	folgen
ihm	PPER	er
.	$.	.
OTTO	NE	OTTO
.	$.	.
So	ADV	so
,	$,	,
da	KOUS	da
sind	VAFIN	sein
wir	PPER	wir
zu	APPR	zu
Hause	NN	Haus
.	$.	.
Da	KOUS	da
wir	PPER	wir
nun	ADV	nun
Mann	NN	Mann
und	KON	und
Frau	NN	Frau
sind	VAFIN	sein
,	$,	,
ziemt	VVFIN	ziemen
es	PPER	es
sich	PRF	sich
daß	KOUS	dass
wir	PPER	wir
wie	KOKOM	wie
christliche	ADJA	christlich
Eheleute	NN	Eheleute
einander	PRF	einander
du	PPER	du
nennen	VVINF	nennen
und	KON	und
ich	PPER	ich
fange	VVFIN	fangen
damit	PAV	damit
an	APPR	an
daß	KOUS	dass
ich	PPER	ich
dich	PPER	du
willkommen	ADJD	willkommen
heiße	VVFIN	heißen
und	KON	und
sage	VVFIN	sagen
:	$.	:
deinen	PPOSAT	dein
Eingang	NN	Eingang
segne	VVFIN	segnen
Got	NE	got
.	$.	.
Meinen	PPOSAT	mein
Rock	NN	Rock
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
drückt	VVFIN	drücken
sich	PRF	sich
leise	ADJD	leise
hinaus	PTKVZ	hinaus
.	$.	.
EDMUND	NE	Edmund
bringt	VVFIN	bringen
einen	ART	eine
schwarzen	ADJA	schwarz
Oberrock	NN	Oberrock
.	$.	.
OTTO	NE	OTTO
zieht	VVFIN	zeihen|ziehen
den	ART	die
Frack	NN	Frack
aus	PTKVZ	aus
und	KON	und
den	ART	die
Rock	NN	Rock
an	PTKVZ	an
.	$.	.
Dort	ADV	dort
sind	VAFIN	sein
deine	PPOSAT	dein
Zimmer	NN	Zimmer
,	$,	,
in	APPR	in
denen	PRELS	die
du	PPER	du
unbeschränkte	ADJA	unbeschränkt
Freiheit	NN	Freiheit
hast	VAFIN	haben
zu	PTKA	zu
thun	ADJD	thun
und	KON	und
zu	PTKA	zu
lassen	VVFIN	lassen
was	PIS	was
du	PPER	du
willst	VMFIN	wollen
,	$,	,
natürlich	ADV	natürlich
was	PIS	was
erlaubt	VVPP	erlauben
ist	VAFIN	sein
.	$.	.
Da	KOUS	da
ich	PPER	ich
den	ART	die
ganzen	ADJA	ganz
Tag	NN	Tag
mit	APPR	mit
gelehrten	ADJA	gelehrt
Arbeiten	NN	Arbeit|Arbeiten
beschäftigt	VVPP	beschäftigen
bin	VAFIN	sein
,	$,	,
so	ADV	so
verlange	VVFIN	verlangen
ich	PPER	ich
ungestört	ADJD	ungestört
zu	PTKZU	zu
sein	VAINF	sein
,	$,	,
wünsche	VVFIN	wünschen
überhaupt	ADV	überhaupt
daß	KOUS	dass
an	APPR	an
der	ART	die
Lebensweise	NN	Lebensweise
,	$,	,
wie	KOUS	wie
ich	PPER	ich
sie	PPER	sie
gewohnt	VVPP	wohnen
bin	VAFIN	sein
,	$,	,
nichts	PIS	nichts
geändert	VVPP	ändern
werde	VAFIN	werden
.	$.	.
Steckt	VVFIN	stecken
einen	ART	eine
Tabaksbeutel	NN	Tabaksbeutel
ein	PTKVZ	ein
,	$,	,
den	PRELS	die
ihm	PPER	er
Edmund	NE	Edmund
bringt	VVFIN	bringen
,	$,	,
nimmt	VVFIN	nehmen
eine	ART	eine
lange	ADJA	lang
Pfeife	NN	Pfeife
von	APPR	von
diesem	PDAT	dies
und	KON	und
seinen	PPOSAT	sein
Hut	NN	Hut
.	$.	.
So	ADV	so
bin	VAFIN	sein
ich	PPER	ich
gewohnt	ADJD	gewohnt
jeden	PIAT	jede
Abend	NN	Abend
auf	APPR	auf
das	ART	die
Casino	NN	Casino
zu	PTKZU	zu
gehen	VVINF	gehen
,	$,	,
um	KOUI	um
daselbst	ADV	daselbst
die	ART	die
Zeitungen	NN	Zeitung
zu	PTKZU	zu
lesen	VVINF	lesen
.	$.	.
Um	APPR	um
acht	CARD	acht
Uhr	NN	Uhr
gehe	VVFIN	gehen
ich	PPER	ich
dahin	PAV	dahin
und	KON	und
kehre	VVFIN	kehren
um	APPR	um
zehn	CARD	zehn
Uhr	NN	Uhr
zurück	PTKVZ	zurück
,	$,	,
wo	PWAV	wo
ich	PPER	ich
mich	PRF	ich
zur	APPRART	zu
Ruhe	NN	Ruhe
verfüge	VVFIN	verfügen
.	$.	.
Dieser	PDAT	dies
Gewohnheit	NN	Gewohnheit
werde	VAFIN	werden
ich	PPER	ich
treu	ADJD	treu
bleiben	VVINF	bleiben
,	$,	,
und	KON	und
da	KOUS	da
es	PPER	es
bereits	ADV	bereits
zehn	CARD	zehn
Minuten	NN	Minute
über	APPR	über
acht	CARD	acht
Uhr	NN	Uhr
ist	VAFIN	sein
,	$,	,
dürfte	VMFIN	dürfen
es	PPER	es
die	ART	die
höchste	ADJA	hoch
Zeit	NN	Zeit
sein	VAINF	sein
daß	KOUS	dass
ich	PPER	ich
gehe	VVFIN	gehen
.	$.	.
Und	KON	und
so	ADV	so
wünsche	VVFIN	wünschen
ich	PPER	ich
dir	PRF	du
eine	ART	eine
recht	ADJD	recht
gute	ADJA	gut
Nacht	NN	Nacht
.	$.	.
Ab	PTKVZ	ab
.	$.	.
EDMUND	NE	Edmund
leuchtet	VVFIN	leuchten
ihm	PPER	er
.	$.	.
ANTONIE	NE	Antonie
bleibt	VVFIN	bleiben
verwundert	ADJD	verwundert
in	APPR	in
der	ART	die
Mitte	NN	Mitte
der	ART	die
Bühne	NN	Bühne
stehen	VVFIN	stehen
.	$.	.
Zweiter	ADJA	zweit
Aufzug	NN	Aufzug
.	$.	.
Dasselbe	PDAT	dieselbe
Zimmer	NN	Zimmer
.	$.	.
Erster	ADJA	erst
Auftritt	NN	Auftritt
.	$.	.
ANTONIE	NE	Antonie
im	APPRART	in
saubern	ADJA	saubern
